1,2,-0.05946666435930621,-0.9981904374597824,-0.008919999653895857,9.41704072413413,4.4333778968365785,5.680992338459954
6,8,0.8082879967811318,0.5553397141005157,-0.19562289283798645,5.58216875416716,2.9991391179501163,2.592655122110201
13,15,-0.16004379368912908,-0.987037574500533,0.011950339982458695,13.221381168395336,7.7276554166171945,5.903907604044012
14,35,0.8266653298476104,0.42887103843021573,-0.3642719654649941,16.764946465766034,6.277071111514878,10.494187619862831
21,38,0.9568634077374322,0.003638263907764269,-0.29051537303358993,5.4971273407116845,4.333996835660835,1.563185283593544
24,189,0.9466549325307437,-0.29662673267603257,-0.12592466071883843,10.585694592231533,5.862523713816653,5.613622439713041
24,538,0.45267666190608263,-0.3504758557848742,-0.8199088451025677,7.817942248443641,5.862523713816653,2.616119339802647
25,111,0.700552655754228,-0.7114987910003908,0.05473067623079856,8.222080028800512,3.7562525863880585,5.638762150093766
26,313,0.6068925822347259,0.426132434167351,-0.670889366571773,13.000653214358117,3.4698961719196246,10.080683241390519
31,171,-0.407449688796848,0.5485843701571995,-0.7300958429676068,16.296490542444985,5.359904294921445,11.546966944065668
31,479,0.8028967962232082,-0.36792732278498463,-0.4690268859700708,18.644986591574696,5.359904294921445,15.417908033318337
34,376,0.4195640406754751,-0.5859562433256363,-0.6932685602851005,10.325003050847045,8.793271013346935,2.1563548355347035
36,89,0.05441088731451976,0.9305437604575568,-0.3621156793279676,18.709490880299306,9.463386576461241,10.213613651357344
36,1493,-0.46080392939077613,-0.37063147235253574,-0.8064068764338583,22.933832213566053,9.463386576461241,13.738955706941978
37,68,0.5595543011142593,-0.8276851832497232,-0.04285115556674177,11.24823808425124,5.57292415345609,6.891540009417874
38,72,0.9549605396599408,-0.1767692913838622,-0.23833376872789463,4.921669330623506,1.563185283593544,3.5911844086060856
42,633,-0.5325647585748551,0.739251229069475,-0.4121679248114495,19.08688067757538,12.430744486652316,7.7022529058266755
46,201,-0.17174990361814055,-0.9841203923921169,0.044822136106452325,12.203791419063165,10.496354944918231,5.99163561890939
47,465,0.27782385185345077,0.41492599418850307,-0.8664007887161657,11.327321174929219,2.415022237656582,9.297899244488153
48,463,0.8643545843551825,0.17114303050536064,-0.47286490207417703,12.153577004322651,3.1744761096119998,9.407970688665495
49,313,0.7639571488198527,-0.2096026499410381,-0.6102755147511131,12.356714004944834,4.685934570691258,10.080683241390519
51,756,0.4093936651261697,0.9113015570691059,-0.043889623352049496,27.455236750026383,14.832195924417586,13.367273312267518
53,550,-0.7480034879191535,-0.06620746503239593,-0.660384246961392,14.197794758341885,3.360749724264337,11.25055497723673
54,1303,0.03179554481597217,0.22048385995337083,-0.9748722535952687,19.185077768932786,4.857180126010561,14.907414471070219
55,1593,0.032764036723136054,0.5470169609427942,-0.836480102775024,21.059676065884762,6.356839124499495,16.90404177849468
57,79,0.8062231479469903,0.5374820986313312,-0.24721899070521464,8.7816878218256,6.123910302384428,4.408951076625502
65,631,0.18840318361848182,0.8935129453391034,-0.40760134557415406,28.34877785725519,11.509843952540981,17.893258964200733
65,1091,0.38927704273227653,-0.04026805525529942,-0.9202401141699756,17.383506493225124,11.509843952540981,7.397967394175678
67,884,-0.22829062993104857,0.8157674383343109,-0.5314196786337155,20.925081337954236,7.116986018801001,14.082725384640742
69,246,0.7026774630177149,-0.7036287948342894,-0.10559783163982636,8.40926358250234,8.631832295685001,2.3005262278302294
69,2674,0.5195239515933211,0.19052429421237468,-0.8329437898416299,37.291832148608634,8.631832295685001,29.406782956546383
76,1591,-0.6607092217046633,0.23709952697704154,-0.7122128464593162,32.81322446819269,9.9215674697323,26.354860540042672
78,341,0.7226640736467813,-0.6035970272153995,-0.3367896456201878,20.57664209729078,8.77574011106806,16.739813472419918
80,369,-0.1480557992973715,-0.8720649277295758,-0.46645711712699406,12.292662689588477,4.877334631253601,8.21469043585004
81,371,0.6769406910746358,0.3803142069361651,-0.6301685526665944,10.754265618813786,3.2739816565177193,8.823016353535248
82,372,0.7279983161011013,-0.6290917518282849,-0.2725105860981929,17.39015011436075,8.627558052700586,11.201301201322764
85,537,0.7789313942064117,0.20702806749202612,-0.5919503884534353,10.67488107662096,1.948757029812878,9.296978660398524
89,883,0.5195881336530267,-0.49088909530789804,-0.6993254374572384,16.96920970463859,10.213613651357344,7.557357012536988
90,634,0.1951677595768203,-0.8865450532261262,-0.4194608613709385,25.029748820153937,16.269515365751776,13.646856269022573
90,756,-0.868817518981409,-0.49075939683895575,0.06566074264926734,26.530312173059695,16.269515365751776,13.367273312267518
95,1929,0.020935603779896794,0.05825559312666838,-0.9980821541154972,21.972139176693744,6.789503670840084,15.966268699360969
96,995,-0.2939847624020102,0.6037620946851197,-0.7409752306905206,16.463438310389478,5.775571639224531,10.868694863573449
