12,220,0.4046046242716084,-0.018195237541208203,-0.9143106864457232,20.88458582304184,4.890678978553199,18.52673546532721,50.55871842160427
24,281,-0.4144987416535717,-0.21027490908702814,-0.8854237718607106,6.610394012462495,2.2700520935637276,4.477474060769193,1.2782630960662142
27,648,0.059394232532527215,-0.01602701512782106,-0.9981059362251908,10.607090505883317,2.9542350655280893,9.310768325610471,19.08663927795907
31,301,0.9922325507028285,-0.11706114362224289,-0.042086268302282806,10.763605762011172,9.43307785873347,4.826631015183052,56.12535524927053
32,55,0.76078689276638,-0.6446362221150179,-0.07514948391142685,8.609506896448812,5.1071882152861905,3.5155579368600023,0.17305863523103568
32,825,0.04164678119261194,0.09689251134607381,-0.9944231427623482,11.765615156038377,5.1071882152861905,9.25907666604429,46.72887896383188
33,34,-0.9696248451777485,0.24455139900501358,0.004719412963254726,6.992395083231479,4.1984697474723625,3.733555642018398,10.965292486555983
47,1024,-0.06504878116293882,0.21091574498286872,-0.9753374824067501,15.219347423592124,1.789400457879299,14.03481363227011,5.200393317460208
66,152,-0.7858813614432141,0.49959233703257416,-0.3644145750577098,9.727931434791271,4.788760024594249,5.235143865476868,4.581769301790786
77,1909,-0.25138226652104495,0.07955135016488749,-0.964613154982704,37.71149067591998,10.679492497762132,29.030209444075386,92.73349903398059
81,1322,0.47537769152376763,-0.17808854577563737,-0.8615686393230967,21.056940993411168,2.344777925390316,19.957470635257657,12.738597431699736
85,242,0.9797338811310705,-0.03901595101849786,-0.19646698890646067,11.533744231601476,8.564014874415735,4.850424651192556,33.030553659440194
86,126,0.5980413085216186,-0.7748939911972654,-0.20466044001741607,8.594724021165566,3.0683077734506896,6.856172246011248,15.5845101906761
89,592,-0.7133479654172857,0.11681214696023268,-0.6910062246879981,8.817576140867763,2.7800416344456385,6.740819255317308,8.085557258334712
97,1202,0.381549821649717,0.4961636172298008,-0.7798983257684997,14.108249288979835,9.36552270585458,5.951467021689932,26.298801648954022
113,1090,-0.28305432482835835,0.5880809031822004,-0.7576550009789216,15.474061393183055,6.472865367940743,9.102352963342602,2.3955866008607445
117,400,-0.9903992088109033,-0.07717396432293037,-0.11468908586879499,13.994356898407318,6.364706507682331,10.982689491571296,73.54984859659443
126,244,0.752244085293003,-0.6574808693534961,-0.0429853763024575,10.23603927307823,6.856172246011248,5.513357670972164,37.226912742947846
135,505,0.5905058501608976,0.6002394630756335,-0.5394584579858128,9.246309750381519,5.841610847456192,3.6156983716507476,2.919908573415021
140,267,-0.5023766211257646,-0.8621572580892096,0.06559415271467502,4.558333138330269,3.979590992379178,2.344777925390316,13.153199518810833
140,342,0.9898929961122076,0.0,-0.14181627638602323,3.899411365834606,3.979590992379178,1.6838903009606296,8.657092115422127
145,1195,-0.25969996579408844,-0.2338648782878179,-0.9369435129558097,14.824799796287307,6.072554339042775,8.778838889613402,0.5991740305063524
150,457,-0.49039683790301225,-0.8267628035332272,-0.27563419248816895,14.308819832536889,8.439609885431935,7.118556750703425,29.05672029623255
158,1250,0.5138589134659306,-0.09421314295929183,-0.8526856986870046,17.61962235690652,7.900972847355792,10.182241101332083,12.781629691326923
161,1949,0.07103098595004471,-0.011746369271893622,-0.9974049437635112,28.9451141991183,6.678957173048376,23.612919010418118,41.21188886910596
162,647,-0.30564084034066696,-0.9357812111706789,-0.17577599817889833,15.377526101424756,8.041241192055155,9.30065990357095,50.14147228875945
163,218,0.467641202804315,-0.8825078498062622,0.049915934029739685,13.64293813663317,8.921080363477577,6.4918030573829455,39.11021684001777
164,734,0.062346702072324824,-0.15527857874616635,-0.9859013397512326,8.500850604498352,4.543961541733277,4.863916861587215,12.739711014165751
165,735,0.28549961050008094,-0.39070967457710065,-0.8751205188979163,20.24521150790969,10.137527473767845,14.218637507085642,138.15419588344662
167,382,0.8564195226881179,-0.48822400819910516,-0.1678776905269322,6.165202754167968,4.85380473915141,1.8139158392989048,3.8334868563232742
173,657,-0.29249591129395147,-0.5375253808428313,-0.7908935496171972,7.794980756871692,6.459542761156972,4.11087994016685,36.39899381338174
186,830,-0.474762161720314,0.3555019066961695,-0.8051206643317773,13.164486355342536,4.87398711158066,9.127256925930698,15.98940643781126
